,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
542,MLS Listing,,Condo/Co-op,771 W End Ave Unit 8FG,New York,NY,10025.0,1575000.0,2.0,2.0,Upper West Side,,12600.0,1914.0,45.0,,2182.0,Active,April-23-2023 01:00 PM,April-23-2023 02:30 PM,https://www.redfin.com/NY/New-York/771-W-End-Ave-10025/unit-8FG/home/45164155,REBNY,PRCH-7506784,N,Y,40.7963725,-73.9728607
543,MLS Listing,,Multi-Family (2-4 Unit),43 W 94th St,New York,NY,10025.0,4800000.0,6.0,5.0,Upper West Side,4100.0,1787.0,1886.0,49.0,1171.0,,Active,,,https://www.redfin.com/NY/New-York/43-W-94th-St-10025/home/45272890,REBNY,PRCH-5276679,N,Y,40.7910914,-73.9668982
544,MLS Listing,,Condo/Co-op,238 W 106TH St Unit 5C,New York,NY,10025.0,795000.0,2.0,1.0,Manhattan Valley,,15138.0,1909.0,50.0,,639.0,Active,April-23-2023 12:30 PM,April-23-2023 02:00 PM,https://www.redfin.com/NY/New-York/238-W-106th-St-10025/unit-5C/home/45204463,REBNY,RPLU-33422310824,N,Y,40.8007503,-73.9669556
545,MLS Listing,,Condo/Co-op,535 W 110TH St Unit 3F,New York,NY,10025.0,899000.0,2.0,1.0,Morningside Heights,,15910.0,1922.0,50.0,,2124.0,Active,April-23-2023 12:00 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/535-W-110th-St-10025/unit-3F/home/45166149,REBNY,RPLU-33422316126,N,Y,40.8039994,-73.9656699
546,MLS Listing,,Condo/Co-op,639 W End Ave Unit 1c,New York,NY,10025.0,629000.0,1.0,1.0,Off Island,750.0,750.0,1927.0,51.0,839.0,1661.0,Active,April-23-2023 01:00 PM,April-23-2023 03:00 PM,https://www.redfin.com/NY/New-York/639-W-End-Ave-10025/unit-1C/home/45153148,SIBORMLS,1160445,N,Y,40.7923554,-73.9757256
547,MLS Listing,,Condo/Co-op,360 Central Park W Unit 15A,New York,NY,10025.0,3595000.0,2.0,2.0,Upper West Side,1254.0,15106.0,1928.0,51.0,2867.0,1420.0,Active,,,https://www.redfin.com/NY/New-York/360-Central-Park-W-10025/unit-15A/home/147019904,REBNY,RPLU-217122323464,N,Y,40.791594,-73.9652108
548,MLS Listing,,Condo/Co-op,2688 Broadway Unit 12D,New York,NY,10025.0,3995000.0,3.0,3.5,Manhattan Valley,1934.0,3629.0,2023.0,52.0,2066.0,3240.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-12D/home/184558904,REBNY,PRCH-5279079,N,Y,40.7987931,-73.9684352
549,MLS Listing,,Condo/Co-op,2688 Broadway Unit 4H,New York,NY,10025.0,2000000.0,2.0,2.0,Manhattan Valley,1132.0,3629.0,2023.0,52.0,1767.0,1734.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-4H/home/184558659,REBNY,PRCH-5279078,N,Y,40.7987931,-73.9684352
550,MLS Listing,,Condo/Co-op,2688 Broadway Unit 3A,New York,NY,10025.0,1115000.0,1.0,1.0,Manhattan Valley,621.0,3629.0,2023.0,52.0,1795.0,942.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-3A/home/184558364,REBNY,PRCH-5279072,N,Y,40.7987931,-73.9684352
551,MLS Listing,,Condo/Co-op,875 W End Ave Unit 15-C,New York,NY,10025.0,1595000.0,2.0,1.5,New York,,,1924.0,59.0,,2385.0,Active,,,https://www.redfin.com/NY/New-York/875-W-End-Ave-10025/unit-15C/home/53327050,OneKey,H6233847,N,Y,40.7997133,-73.9703764
552,MLS Listing,,Condo/Co-op,615 W 113th St #72,New York,NY,10025.0,299000.0,0.0,1.0,Morningside Heights,270.0,5000.0,1906.0,61.0,1107.0,684.0,Active,,,https://www.redfin.com/NY/New-York/615-W-113th-St-10025/unit-72/home/184283626,REBNY,RPLU-33422306010,N,Y,40.8067127,-73.9663128
553,MLS Listing,,Condo/Co-op,301 W 108TH St Unit 9C,New York,NY,10025.0,695000.0,1.0,1.0,Upper West Side,668.0,20183.0,1904.0,62.0,1040.0,1640.0,Active,April-23-2023 01:00 PM,April-23-2023 02:30 PM,https://www.redfin.com/NY/New-York/301-W-108th-St-10025/unit-9C/home/184376859,REBNY,RPLU-33422232510,N,Y,40.8033475,-73.9680691
554,MLS Listing,,Condo/Co-op,100 W 93rd St Unit 24K,New York,NY,10025.0,1249000.0,1.0,1.0,Upper West Side,753.0,40284.0,1973.0,65.0,1659.0,674.0,Active,April-23-2023 01:00 PM,April-23-2023 02:00 PM,https://www.redfin.com/NY/New-York/100-W-93rd-St-10025/unit-24K/home/45195946,REBNY,PRCH-5207198,N,Y,40.7909115,-73.9695534
555,MLS Listing,,Condo/Co-op,100 W 93rd St Unit 23J,New York,NY,10025.0,1649000.0,2.0,2.0,Upper West Side,971.0,40284.0,1973.0,65.0,1698.0,889.0,Active,,,https://www.redfin.com/NY/New-York/100-W-93rd-St-10025/unit-23J/home/45195866,REBNY,PRCH-5207195,N,Y,40.7909115,-73.9695534
556,MLS Listing,,Condo/Co-op,380 Riverside Dr Unit 6M,New York,NY,10025.0,695000.0,1.0,1.0,Morningside Heights,,24800.0,1906.0,67.0,,1760.0,Active,,,https://www.redfin.com/NY/New-York/380-Riverside-Dr-10025/unit-6M/home/45336431,REBNY,RPLU-33422281897,N,Y,40.8050797,-73.9674377
557,MLS Listing,,Condo/Co-op,924 W End Ave #35,New York,NY,10025.0,2499000.0,3.0,4.0,Upper West Side,,17270.0,1912.0,70.0,,5682.0,Active,,,https://www.redfin.com/NY/New-York/924-W-End-Ave-10025/unit-35/home/176353047,REBNY,OLRS-00011954345,N,Y,40.8009817,-73.9684479
558,MLS Listing,,Condo/Co-op,336 Central Park W Unit 3-E,New York,NY,10025.0,2425000.0,4.0,3.0,Upper West Side,,15750.0,1928.0,70.0,,3932.0,Active,,,https://www.redfin.com/NY/New-York/336-Central-Park-W-10025/unit-3-E/home/184210973,REBNY,OLRS-2022094,N,Y,40.7904197,-73.966175
559,MLS Listing,,Condo/Co-op,392 Central Park W Unit 6J,New York,NY,10025.0,1075000.0,1.0,1.0,Manhattan Valley,840.0,132356.0,1960.0,73.0,1280.0,669.0,Active,,,https://www.redfin.com/NY/New-York/392-Central-Park-W-10025/unit-6J/home/45302063,REBNY,RLMX-86875,N,Y,40.7945469,-73.9649582
560,MLS Listing,,Condo/Co-op,175 W 95th St Unit 6-H,New York,NY,10025.0,795000.0,0.0,1.0,Upper West Side,510.0,30212.0,1971.0,79.0,1559.0,560.0,Active,,,https://www.redfin.com/NY/New-York/175-W-95th-St-10025/unit-6H/home/147154067,REBNY,OLRS-1375937,N,Y,40.7933424,-73.9704493
561,MLS Listing,,Condo/Co-op,845 W End Ave Unit 2-C,New York,NY,10025.0,2095000.0,3.0,3.0,Upper West Side,1974.0,17588.0,1925.0,80.0,1061.0,1927.0,Active,,,https://www.redfin.com/NY/New-York/845-W-End-Ave-10025/unit-2C/home/45340391,REBNY,OLRS-2020544,N,Y,40.798751,-73.9712029
562,MLS Listing,,Condo/Co-op,801 W End Ave Unit 4B,New York,NY,10025.0,1875000.0,4.0,2.0,Upper West Side,,12625.0,1911.0,89.0,,2901.0,Active,,,https://www.redfin.com/NY/New-York/801-W-End-Ave-10025/unit-4B/home/182644968,REBNY,RPLU-21922125856,N,Y,40.7975649,-73.9720384
563,MLS Listing,,Condo/Co-op,317 W 95th St Unit 4D,New York,NY,10025.0,789000.0,1.0,1.0,New York,634.0,,1908.0,93.0,1244.0,874.0,Active,,,https://www.redfin.com/NY/New-York/317-W-95th-St-10025/unit-4D/home/45276025,OneKey,H6228450,N,Y,40.7952266,-73.9747613
564,MLS Listing,,Condo/Co-op,300 W 108th St Unit 2A,New York,NY,10025.0,1295000.0,3.0,2.5,Upper West Side,1582.0,10000.0,1924.0,98.0,819.0,3408.0,Active,,,https://www.redfin.com/NY/New-York/300-W-108th-St-10025/unit-2A/home/183799662,REBNY,RLMX-86331,N,Y,40.8029933,-73.9680866
565,MLS Listing,,Condo/Co-op,153 W 106th St Unit 5-B,New York,NY,10025.0,225000.0,2.0,1.0,Manhattan Valley,,2523.0,1910.0,99.0,,732.0,Active,,,https://www.redfin.com/NY/New-York/153-W-106th-St-10025/unit-5-B/home/183788194,REBNY,OLRS-2017902,N,Y,40.800359,-73.964781
566,MLS Listing,,Condo/Co-op,40 W 105TH St Unit 3A,New York,NY,10025.0,1295000.0,3.0,2.0,Manhattan Valley,1300.0,36293.0,1984.0,99.0,996.0,731.0,Active,,,https://www.redfin.com/NY/New-York/40-W-105th-St-10025/unit-3A/home/183777568,REBNY,RPLU-33422192687,N,Y,40.7975957,-73.9615832
567,MLS Listing,,Condo/Co-op,2688 Broadway Unit 7C,New York,NY,10025.0,2445000.0,2.0,2.0,Manhattan Valley,1246.0,3629.0,2023.0,101.0,1962.0,1965.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-7C/home/183735002,REBNY,PRCH-5094342,N,Y,40.7987931,-73.9684352
568,MLS Listing,,Condo/Co-op,2688 Broadway Unit 11E,New York,NY,10025.0,2350000.0,2.0,2.0,Manhattan Valley,1117.0,3629.0,2023.0,101.0,2104.0,1829.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-11E/home/183735001,REBNY,PRCH-5094320,N,Y,40.7987931,-73.9684352
569,MLS Listing,,Condo/Co-op,2688 Broadway Unit 3C,New York,NY,10025.0,2365000.0,2.0,2.0,Manhattan Valley,1232.0,3629.0,2023.0,101.0,1920.0,1884.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-3C/home/183735000,REBNY,PRCH-5094333,N,Y,40.7987931,-73.9684352
570,MLS Listing,,Condo/Co-op,2688 Broadway Unit 7G,New York,NY,10025.0,2180000.0,2.0,2.0,Manhattan Valley,1015.0,3629.0,2023.0,101.0,2148.0,1601.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-7G/home/183734991,REBNY,PRCH-5094313,N,Y,40.7987931,-73.9684352
571,MLS Listing,,Condo/Co-op,2688 Broadway Unit 5D,New York,NY,10025.0,1445000.0,1.0,1.0,Manhattan Valley,777.0,3629.0,2023.0,101.0,1860.0,1202.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-5D/home/183734969,REBNY,PRCH-5094226,N,Y,40.7987931,-73.9684352
572,MLS Listing,,Condo/Co-op,2688 Broadway Unit 5F,New York,NY,10025.0,1340000.0,1.0,1.0,Manhattan Valley,743.0,3629.0,2023.0,101.0,1803.0,1149.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-5F/home/183734940,REBNY,PRCH-5094216,N,Y,40.7987931,-73.9684352
573,MLS Listing,,Condo/Co-op,2688 Broadway Unit 4B,New York,NY,10025.0,1275000.0,1.0,1.0,Manhattan Valley,706.0,3629.0,2023.0,101.0,1806.0,1082.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-4B/home/183734926,REBNY,PRCH-5094177,N,Y,40.7987931,-73.9684352
574,MLS Listing,,Condo/Co-op,2688 Broadway Unit 4E,New York,NY,10025.0,2645000.0,2.0,2.0,Manhattan Valley,1400.0,3629.0,2023.0,101.0,1889.0,2145.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-4E/home/183734875,REBNY,PRCH-5094343,N,Y,40.7987931,-73.9684352
575,MLS Listing,,Condo/Co-op,2688 Broadway Unit 11D,New York,NY,10025.0,3350000.0,3.0,3.0,Manhattan Valley,1582.0,3629.0,2023.0,101.0,2118.0,2623.0,Active,,,https://www.redfin.com/NY/New-York/2688-Broadway-10025/unit-11D/home/183734727,REBNY,PRCH-5094319,N,Y,40.7987931,-73.9684352
576,MLS Listing,,Condo/Co-op,285 Riverside Dr Unit 5-B,New York,NY,10025.0,2100000.0,3.0,3.0,Upper West Side,,13517.0,1928.0,105.0,,3390.0,Active,,,https://www.redfin.com/NY/New-York/285-Riverside-Dr-10025/unit-5-B/home/183700385,REBNY,OLRS-2016996,N,Y,40.7989206,-73.9723967
577,MLS Listing,,Condo/Co-op,800 W End Ave Unit 10A,New York,NY,10025.0,2850000.0,3.0,3.0,Upper West Side,,13458.0,1925.0,106.0,,3960.0,Active,,,https://www.redfin.com/NY/New-York/800-W-End-Ave-10025/unit-10A/home/45199567,REBNY,RPLU-403622218554,N,Y,40.7969298,-73.9716871
578,MLS Listing,,Condo/Co-op,420 Riverside Dr Unit 9-D,New York,NY,10025.0,1475000.0,2.0,2.5,Morningside Heights,1135.0,17490.0,1905.0,108.0,1300.0,1816.0,Active,,,https://www.redfin.com/NY/New-York/420-Riverside-Dr-10025/unit-9D/home/45164285,REBNY,OLRS-99153,N,Y,40.8075829,-73.9663347
579,MLS Listing,,Condo/Co-op,100 W 93rd St Unit 11-J,New York,NY,10025.0,1495000.0,2.0,1.0,Upper West Side,971.0,40284.0,1973.0,114.0,1540.0,942.0,Active,,,https://www.redfin.com/NY/New-York/100-W-93rd-St-10025/unit-11J/home/45195875,REBNY,OLRS-1484662,N,Y,40.7909115,-73.9695534
580,MLS Listing,,Condo/Co-op,238 W 106th St Unit 1A-A,New York,NY,10025.0,549000.0,1.0,1.0,Manhattan Valley,,15138.0,1909.0,126.0,,485.0,Active,,,https://www.redfin.com/NY/New-York/238-W-106th-St-10025/unit-1A-A/home/183383031,REBNY,PRCH-4449914,N,Y,40.8007503,-73.9669556
581,MLS Listing,,Condo/Co-op,250 W 96th St Unit 3-A,New York,NY,10025.0,4500000.0,5.0,5.5,Upper West Side,2436.0,12588.0,1968.0,127.0,1847.0,3424.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-3-A/home/183369735,REBNY,OLRS-2014416,N,Y,40.7945742,-73.9723821
582,MLS Listing,,Condo/Co-op,215 W 98th St Unit 5C,New York,NY,10025.0,1595000.0,3.0,2.0,Manhattan Valley,1641.0,19710.0,1910.0,132.0,972.0,3340.0,Active,,,https://www.redfin.com/NY/New-York/215-W-98th-St-10025/unit-5C/home/45204580,REBNY,RPLU-33422101672,N,Y,40.7958454,-73.9702391
583,MLS Listing,,Condo/Co-op,245 W 107th St Unit 15A,New York,NY,10025.0,1395000.0,2.0,1.5,Manhattan Valley,,16757.0,1929.0,134.0,,2395.0,Active,,,https://www.redfin.com/NY/New-York/245-W-107th-St-10025/unit-15A/home/183235851,REBNY,PRCH-4281405,N,Y,40.8022255,-73.967315
584,MLS Listing,,Condo/Co-op,235 W 102nd St Unit 2E,New York,NY,10025.0,549000.0,1.0,1.0,Manhattan Valley,670.0,16248.0,1927.0,135.0,819.0,1148.0,Active,,,https://www.redfin.com/NY/New-York/235-W-102nd-St-10025/unit-2E/home/45169961,REBNY,RPLU-33422165548,N,Y,40.7988135,-73.9694733
585,MLS Listing,,Condo/Co-op,250 W 94th St Unit 10F,New York,NY,10025.0,1295000.0,2.0,1.5,Upper West Side,1200.0,22660.0,1925.0,137.0,1079.0,2500.0,Active,,,https://www.redfin.com/NY/New-York/250-W-94th-St-10025/unit-10F/home/182915295,REBNY,RPLU-33422145578,N,Y,40.7934177,-73.9734298
586,MLS Listing,,Condo/Co-op,310 W 99th St #204,New York,NY,10025.0,649000.0,1.0,1.0,Upper West Side,,12000.0,1901.0,141.0,,1303.0,Active,,,https://www.redfin.com/NY/New-York/310-W-99th-St-10025/unit-204/home/45164147,REBNY,OLRS-40831,N,Y,40.7974797,-73.9730437
587,MLS Listing,,Condo/Co-op,2790 Broadway Unit 2H,New York,NY,10025.0,475000.0,1.0,1.0,Manhattan Valley,675.0,7301.0,1930.0,159.0,704.0,925.0,Active,,,https://www.redfin.com/NY/New-York/2790-Broadway-10025/unit-2H/home/148704351,REBNY,RPLU-527019305437,N,Y,40.8025988,-73.9673459
588,MLS Listing,,Condo/Co-op,13 W 106th St Unit 4A,New York,NY,10025.0,320000.0,1.0,1.0,Manhattan Valley,,2523.0,1920.0,160.0,,745.0,Active,,,https://www.redfin.com/NY/New-York/13-W-106th-St-10025/unit-4A/home/148048656,REBNY,RPLU-33422146118,N,Y,40.7985063,-73.9606649
589,MLS Listing,,Multi-Family (2-4 Unit),414 Riverside Dr,New York,NY,10025.0,8500000.0,0.0,,Morningside Heights,,2875.0,1897.0,166.0,,,Active,,,https://www.redfin.com/NY/New-York/414-Riverside-Dr-10025/home/45305372,REBNY,RPLU-33422119910,N,Y,40.8071701,-73.9668179
590,MLS Listing,,Multi-Family (2-4 Unit),527 W 113th St,New York,NY,10025.0,6500000.0,10.0,8.0,Morningside Heights,,2018.0,1920.0,166.0,,,Active,,,https://www.redfin.com/NY/New-York/527-W-113th-St-10025/home/45304991,REBNY,RPLU-33422119967,N,Y,40.8055564,-73.9636036
591,MLS Listing,,Condo/Co-op,245 W 104th St Unit 5-C,New York,NY,10025.0,1050000.0,2.0,1.5,Upper West Side,,13408.0,1925.0,168.0,,2193.0,Active,,,https://www.redfin.com/NY/New-York/245-W-104th-St-10025/unit-5C/home/45163771,REBNY,OLRS-184478,N,Y,40.800214,-73.9686086
592,MLS Listing,,Condo/Co-op,222 Riverside Dr Unit 10D,New York,NY,10025.0,1075000.0,1.0,1.0,Upper West Side,900.0,12125.0,1988.0,170.0,1194.0,1226.0,Active,,,https://www.redfin.com/NY/New-York/222-Riverside-Dr-10025/unit-10D/home/45276500,REBNY,RPLU-33422114403,N,Y,40.7948367,-73.9758174
593,MLS Listing,,Condo/Co-op,420 Riverside Dr Unit 1-D,New York,NY,10025.0,949000.0,2.0,1.5,Morningside Heights,,17490.0,1905.0,176.0,,1400.0,Active,,,https://www.redfin.com/NY/New-York/420-Riverside-Dr-10025/unit-1D/home/45164291,REBNY,OLRS-2003238,N,Y,40.8075829,-73.9663347
594,MLS Listing,,Condo/Co-op,200 W 108th St Unit 16-E,New York,NY,10025.0,399000.0,0.0,1.0,Manhattan Valley,,8207.0,1929.0,179.0,,1058.0,Active,,,https://www.redfin.com/NY/New-York/200-W-108th-St-10025/unit-16-E/home/182471683,REBNY,OLRS-74685,N,Y,40.8017879,-73.9651719
595,MLS Listing,,Condo/Co-op,741 W End Ave Unit 4C,New York,NY,10025.0,549000.0,1.0,1.0,Upper West Side,,5100.0,1935.0,180.0,,1271.0,Active,,,https://www.redfin.com/NY/New-York/741-W-End-Ave-10025/unit-4C/home/45326445,REBNY,RPLU-33422107571,N,Y,40.795609,-73.9732966
596,MLS Listing,,Condo/Co-op,190 Riverside Dr Unit 5A,New York,NY,10024.0,2900000.0,2.0,2.0,Upper West Side,1873.0,10788.0,1909.0,182.0,1548.0,2078.0,Active,,,https://www.redfin.com/NY/New-York/190-Riverside-Dr-10024/unit-5A/home/45314245,REBNY,RPLU-33422074903,N,Y,40.7927623,-73.9766898
597,MLS Listing,,Condo/Co-op,780 W End Ave Ph -B,New York,NY,10025.0,1646000.0,2.0,2.0,780 West End Avenue,800.0,,1912.0,184.0,2058.0,,Active,,,https://www.redfin.com/NY/New-York/780-W-End-Ave-10025/unit-B/home/45304245,OneKey,H6216590,N,Y,40.7963072,-73.9722015
598,MLS Listing,,Condo/Co-op,325 Riverside Dr #53,New York,NY,10025.0,1450000.0,2.0,2.0,Upper West Side,,8000.0,1919.0,187.0,,2314.0,Active,,,https://www.redfin.com/NY/New-York/325-Riverside-Dr-10025/unit-53/home/45186454,REBNY,OLRS-1454465,N,Y,40.8013792,-73.9704759
599,MLS Listing,,Condo/Co-op,308 W 103rd St Unit 3-B,New York,NY,10025.0,549000.0,0.0,1.0,Upper West Side,,7585.0,1961.0,188.0,,1121.0,Active,,,https://www.redfin.com/NY/New-York/308-W-103rd-St-10025/unit-3B/home/45324417,REBNY,OLRS-524533,N,Y,40.7998602,-73.9707979
600,MLS Listing,,Condo/Co-op,215 W 91ST St #33,New York,NY,10024.0,2250000.0,3.0,2.5,Upper West Side,,15650.0,1917.0,198.0,,3438.0,Active,,,https://www.redfin.com/NY/New-York/215-W-91st-St-10024/unit-33/home/45179964,REBNY,OLRS-972633,N,Y,40.7914958,-73.9734757
601,MLS Listing,,Condo/Co-op,238 W 106th St Unit 1F,New York,NY,10025.0,550000.0,2.0,1.0,Manhattan Valley,,15138.0,1909.0,199.0,,579.0,Active,,,https://www.redfin.com/NY/New-York/238-W-106th-St-10025/unit-1F/home/182112787,REBNY,RLMX-84399,N,Y,40.8007503,-73.9669556
602,MLS Listing,,Condo/Co-op,230 Riverside Dr Unit 4L,New York,NY,10025.0,1099000.0,2.0,1.0,Upper West Side,852.0,16028.0,1930.0,199.0,1290.0,825.0,Active,,,https://www.redfin.com/NY/New-York/230-Riverside-Dr-10025/unit-4L/home/45192472,REBNY,RPLU-5122069935,N,Y,40.7954592,-73.9753123
603,MLS Listing,,Condo/Co-op,250 W 96th St Unit 11-F,New York,NY,10025.0,2760000.0,2.0,2.5,Upper West Side,1391.0,12588.0,1968.0,225.0,1984.0,1955.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-11-F/home/181506694,REBNY,OLRS-1996793,N,Y,40.7945742,-73.9723821
604,MLS Listing,,Condo/Co-op,215 W 95th St Unit 4F,New York,NY,10025.0,965000.0,1.0,1.0,New York,704.0,,1986.0,233.0,1371.0,,Active,,,https://www.redfin.com/NY/New-York/215-W-95th-St-10025/unit-4F/home/45275188,BNYMLS,466323,N,Y,40.7938919,-73.9717149
605,MLS Listing,,Condo/Co-op,7-07 W 96TH St Unit 1B,New York,NY,10025.0,570000.0,0.0,1.0,Manhattan Valley,700.0,9082.0,1931.0,259.0,814.0,3924.0,Active,,,https://www.redfin.com/NY/New-York/7-W-96th-St-10025/unit-1B/home/180873731,REBNY,RPLU-5121961408,N,Y,40.7922081,-73.9653256
606,MLS Listing,,Condo/Co-op,7-07 W 96TH St Unit 1A,New York,NY,10025.0,499000.0,2.0,1.0,Manhattan Valley,,9082.0,1931.0,259.0,,2926.0,Active,,,https://www.redfin.com/NY/New-York/7-W-96th-St-10025/unit-1A/home/45171229,REBNY,RPLU-5121961406,N,Y,40.7922081,-73.9653256
607,MLS Listing,,Condo/Co-op,250 W 96th St Unit 9-D,New York,NY,10025.0,3535000.0,3.0,3.5,Upper West Side,1705.0,12588.0,1968.0,262.0,2073.0,2397.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-9D/home/180779529,REBNY,OLRS-1992515,N,Y,40.7945742,-73.9723821
608,MLS Listing,,Condo/Co-op,250 W 96th St Unit 18-B,New York,NY,10025.0,3175000.0,2.0,2.5,Upper West Side,1382.0,12588.0,1968.0,262.0,2297.0,1943.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-18B/home/180779526,REBNY,OLRS-1992507,N,Y,40.7945742,-73.9723821
609,MLS Listing,,Condo/Co-op,250 W 96th St Unit 11-A,New York,NY,10025.0,5150000.0,4.0,4.5,Upper West Side,2472.0,12588.0,1968.0,262.0,2083.0,3475.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-11A/home/180779532,REBNY,OLRS-1992505,N,Y,40.7945742,-73.9723821
610,MLS Listing,,Condo/Co-op,250 W 96th St Unit 17-D,New York,NY,10025.0,5625000.0,3.0,3.5,Upper West Side,2221.0,12588.0,1968.0,262.0,2533.0,3167.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-17D/home/180779535,REBNY,OLRS-1992506,N,Y,40.7945742,-73.9723821
611,MLS Listing,,Condo/Co-op,250 W 96th St Unit 21-C,New York,NY,10025.0,4775000.0,3.0,3.5,Upper West Side,2006.0,12588.0,1968.0,262.0,2380.0,2820.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-21C/home/180779523,REBNY,OLRS-1992509,N,Y,40.7945742,-73.9723821
612,MLS Listing,,Condo/Co-op,250 W 96th St Unit 5-F,New York,NY,10025.0,1915000.0,1.0,2.0,Upper West Side,1004.0,12588.0,1968.0,262.0,1907.0,1411.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-5F/home/180779528,REBNY,OLRS-1992512,N,Y,40.7945742,-73.9723821
613,MLS Listing,,Condo/Co-op,250 W 96th St Unit 7-C,New York,NY,10025.0,2875000.0,2.0,2.5,Upper West Side,1485.0,12588.0,1968.0,262.0,1936.0,2087.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-7C/home/180779521,REBNY,OLRS-1992513,N,Y,40.7945742,-73.9723821
614,MLS Listing,,Condo/Co-op,250 W 96th St Unit 8-C,New York,NY,10025.0,4200000.0,3.0,3.5,Upper West Side,2044.0,12588.0,1968.0,262.0,2055.0,2873.0,Active,,,https://www.redfin.com/NY/New-York/250-W-96th-St-10025/unit-8C/home/180779534,REBNY,OLRS-1992514,N,Y,40.7945742,-73.9723821
615,MLS Listing,,Condo/Co-op,308 W 97th St #22,New York,NY,10025.0,1599000.0,3.0,2.0,Upper West Side,1169.0,13750.0,1900.0,270.0,1368.0,808.0,Active,,,https://www.redfin.com/NY/New-York/308-W-97th-St-10025/unit-22/home/45227787,REBNY,OLRS-1991571,N,Y,40.7959842,-73.9734474
616,MLS Listing,,Condo/Co-op,44 W 96th St Unit 1-A,New York,NY,10025.0,539000.0,1.0,1.0,Upper West Side,,3926.0,1961.0,278.0,,1298.0,Active,,,https://www.redfin.com/NY/New-York/44-W-96th-St-10025/unit-1A/home/45151957,REBNY,OLRS-152956,N,Y,40.7920657,-73.9663587
617,MLS Listing,,Condo/Co-op,336 Central Park W Unit 3B,New York,NY,10025.0,2500000.0,2.0,2.5,Upper West Side,,15750.0,1928.0,302.0,,4454.0,Active,,,https://www.redfin.com/NY/New-York/336-Central-Park-W-10025/unit-3B/home/180062513,REBNY,PRCH-3822359,N,Y,40.7904197,-73.966175
618,MLS Listing,,Condo/Co-op,875 W End Ave Unit 12B,New York,NY,10025.0,2995000.0,3.0,3.0,Upper West Side,2300.0,14052.0,1923.0,337.0,1302.0,3526.0,Active,,,https://www.redfin.com/NY/New-York/875-W-End-Ave-10025/unit-12B/home/45164257,REBNY,RPLU-33421480942,N,Y,40.7997133,-73.9703764
619,MLS Listing,,Condo/Co-op,65 W 95th St Unit 6E,New York,NY,10025.0,779000.0,1.0,1.0,Upper West Side,775.0,9366.0,1930.0,354.0,1005.0,1721.0,Active,,,https://www.redfin.com/NY/New-York/65-W-95th-St-10025/unit-6E/home/45202261,REBNY,RPLU-5121734644,N,Y,40.7920194,-73.9672541
620,MLS Listing,,Condo/Co-op,360 Central Park W Unit 3C,New York,NY,10025.0,1150000.0,1.0,1.0,Upper West Side,888.0,15106.0,1928.0,367.0,1295.0,846.0,Active,,,https://www.redfin.com/NY/New-York/360-Central-Park-W-10025/unit-3C/home/114474048,REBNY,RPLU-33421660354,N,Y,40.791594,-73.9652108
621,MLS Listing,,Townhouse,128 W 95th St,New York,NY,10025.0,4300000.0,7.0,4.5,Upper West Side,5931.0,1711.0,1900.0,442.0,725.0,,Active,,,https://www.redfin.com/NY/New-York/128-W-95th-St-10025/home/45273710,REBNY,OLRS-0049926,N,Y,40.7924914,-73.9692859
